type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data,class
CSI_DATA,4025,1a:00:00:00:00:00,-36,11,1,0,1,1,1,0,0,0,1,-93,0,11,2,54172889,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-7,3,-6,4,-5,4,-4,4,-3,5,-3,5,-2,6,-2,7,-2,7,-1,8,-2,8,-2,9,-2,8,-2,9,-2,9,-3,9,-2,8,-2,8,-2,7,-1,7,-1,6,0,6,0,7,1,7,2,7,2,7,0,0,3,8,3,9,3,9,3,10,2,10,2,10,2,10,2,11,1,11,0,11,0,10,-1,10,-1,9,-1,8,-1,8,-1,8,-1,8,0,8,0,8,-1,8,-1,8,-1,7,-2,7,-2,7,-2,7,-3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,16,57,21,48,19,43,9,40,7,34,0,31,-4,31,-5,26,-12,29,-20,28,-23,26,-29,28,-28,33,-33,33,-32,38,-37,33,-34,35,-40,37,-35,35,-31,37,-34,33,-32,30,-32,25,-29,23,-29,23,-31,19,-38,17,-35,14,-46,13,-45,15,-49,15,-53,17,-55,18,-51,20,-56,26,-52,25,-49,23,-55,30,-57,29,-56,32,-42,34,-45,35,-42,33,-40,30,-37,27,-37,23,-32,29,-34,21,-35,24,-31,27,-37,28,-34,33,-32,29,-29,28,-28,29,-24,30,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,39,-11,40,-13,40,-14,42,-16,42,-22,35,-22,33,-30,33,-28,32,-28,26,-34,24,-28,22,-30,18,-23,18,-18,8,-20,10,-11,10,-7,13,-5,17,-2,21,4,25,-1,28,3,28,1,29,1,26,4,30,3,32,9,38,11,39,12,44,10,46,12,54,11,54,12,57,11,58,9,56,12,56,15,56,12,58,13,59,20,59,19,62,20,63,21,67,19,70,24,80,23,81,22,81,21,85,20,88,18,95,14,100,4,99,-2,100,-2,94,-11,94,-12,89,0,0]",1
CSI_DATA,4026,1a:00:00:00:00:00,-36,11,1,0,1,1,1,0,0,0,1,-93,0,11,2,54183402,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,3,6,2,5,1,6,0,6,-1,6,-1,7,-2,7,-2,8,-2,8,-3,8,-3,9,-2,9,-3,9,-2,9,-3,8,-2,8,-2,7,-2,7,-2,6,-3,6,-3,6,-4,5,-5,6,-6,6,-6,0,0,6,-7,7,-8,7,-7,8,-8,8,-7,8,-7,9,-7,9,-7,9,-6,10,-6,9,-5,9,-4,8,-4,8,-4,8,-4,7,-4,7,-4,7,-4,7,-4,7,-4,7,-3,7,-3,8,-2,7,-2,7,-2,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-36,4,-29,2,-24,3,-21,-2,-21,-3,-17,-5,-16,-8,-15,-9,-14,-11,-12,-14,-12,-16,-13,-17,-12,-18,-13,-20,-14,-20,-15,-21,-13,-22,-15,-19,-15,-20,-13,-18,-14,-19,-14,-17,-13,-16,-11,-17,-8,-20,-9,-19,-6,-20,-3,-21,-3,-24,-1,-25,-4,-27,-5,-28,-4,-26,-5,-29,-7,-27,-9,-26,-10,-28,-11,-28,-11,-29,-13,-24,-14,-24,-13,-23,-15,-21,-14,-21,-14,-19,-12,-18,-11,-21,-9,-19,-10,-19,-11,-20,-11,-17,-12,-19,-15,-17,-14,-16,-12,-15,-15,-14,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,-2,20,-2,20,-1,20,3,21,5,20,5,20,7,19,8,19,11,18,10,16,11,14,11,13,11,12,10,10,7,5,6,9,3,9,2,9,-2,10,-2,11,-3,12,-4,14,-5,15,-2,15,-5,15,-8,15,-8,17,-8,19,-11,19,-13,21,-13,22,-14,25,-12,27,-10,27,-13,28,-12,26,-12,26,-14,27,-16,27,-16,28,-15,26,-19,30,-16,33,-19,32,-18,33,-20,38,-21,38,-19,42,-20,43,-19,44,-17,47,-19,48,-11,46,-12,46,-9,41,-3,42,-1,0,0]",1
CSI_DATA,4027,1a:00:00:00:00:00,-36,11,1,0,1,1,1,0,0,0,1,-93,0,11,2,54193197,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-6,5,-5,5,-4,5,-3,5,-2,5,-2,6,-1,7,0,7,0,8,0,8,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,8,0,8,0,7,1,7,1,6,2,6,3,6,4,7,4,7,0,0,5,8,5,8,5,9,5,9,5,10,5,10,4,10,4,10,3,11,2,10,2,11,1,10,1,9,1,9,1,8,1,8,1,8,1,8,1,8,1,8,0,8,0,8,0,8,0,7,-1,7,-1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,7,27,6,24,4,20,3,20,2,17,-4,16,-2,16,-5,14,-10,12,-11,13,-13,13,-14,13,-17,14,-16,15,-18,17,-19,15,-20,17,-18,19,-18,18,-18,17,-19,15,-16,14,-17,13,-15,12,-17,10,-16,9,-19,6,-19,6,-20,6,-22,8,-24,9,-26,8,-25,9,-26,10,-27,12,-27,11,-26,13,-28,15,-28,16,-27,17,-23,15,-23,18,-19,15,-21,14,-17,12,-18,15,-19,12,-17,13,-18,14,-16,16,-15,15,-15,16,-14,16,-14,13,-14,17,-11,16,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,20,-1,22,-2,21,-3,22,-7,23,-9,18,-10,19,-11,18,-11,16,-14,16,-13,13,-13,11,-11,10,-9,8,-7,6,-4,6,-2,6,1,8,1,9,3,12,2,12,3,12,2,14,3,14,5,14,6,13,10,17,10,18,11,21,11,21,12,23,11,25,9,27,9,27,9,28,9,26,11,27,10,27,11,29,14,28,15,28,12,31,17,33,16,33,15,36,17,35,16,39,16,41,14,44,12,45,13,46,7,47,5,46,4,48,-1,46,-3,42,0,0]",1
CSI_DATA,4028,1a:00:00:00:00:00,-36,11,1,0,1,1,1,0,0,0,1,-93,0,11,2,54213862,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,-6,-5,-6,-4,-7,-3,-7,-2,-7,-1,-7,-1,-8,0,-9,0,-9,1,-10,0,-10,1,-10,0,-10,0,-10,0,-10,0,-10,0,-9,0,-9,0,-8,0,-8,1,-8,1,-7,2,-7,3,-8,4,-8,4,0,0,-9,5,-9,5,-10,5,-10,5,-11,5,-11,4,-11,4,-12,4,-12,3,-11,3,-11,2,-11,2,-10,1,-10,1,-9,1,-9,1,-9,1,-9,1,-9,1,-9,0,-9,0,-9,0,-9,0,-8,-1,-8,-1,-8,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,30,-7,30,-6,25,-5,22,-1,20,-1,17,2,16,5,15,7,13,10,13,10,13,14,14,14,16,16,15,16,16,17,16,18,17,18,17,18,17,14,17,16,16,17,15,16,14,14,14,15,10,16,10,17,9,17,8,20,7,22,7,23,6,25,6,24,9,26,8,25,8,25,10,26,10,24,13,25,13,27,16,25,17,20,14,20,17,20,17,17,13,17,13,16,14,19,12,15,12,17,10,17,13,14,14,15,13,15,15,13,16,12,16,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22,1,-20,-2,-22,-4,-21,-6,-20,-8,-20,-9,-20,-10,-19,-12,-18,-12,-17,-13,-14,-15,-12,-15,-11,-14,-10,-13,-7,-9,-7,-7,-7,-6,-8,-3,-9,-1,-12,1,-13,1,-14,1,-16,2,-15,4,-16,1,-15,5,-18,5,-18,6,-20,8,-22,9,-25,9,-26,8,-26,6,-29,6,-29,7,-28,6,-29,5,-29,8,-30,9,-29,11,-30,13,-30,13,-32,13,-36,16,-32,14,-37,13,-37,13,-40,16,-46,15,-44,13,-47,10,-51,10,-50,5,-47,5,-49,2,-49,-1,-42,-3,0,0]",1
CSI_DATA,4029,1a:00:00:00:00:00,-36,11,1,0,1,1,1,0,0,0,1,-93,0,11,2,54225804,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-2,8,-1,7,0,7,1,6,2,6,2,6,3,6,4,6,5,7,6,7,6,7,5,8,6,8,6,8,6,8,5,8,5,8,4,8,5,7,5,6,5,6,5,5,6,5,7,4,7,4,8,3,0,0,9,4,10,5,10,5,10,5,10,6,10,6,10,7,10,7,9,8,8,8,8,8,7,8,6,8,6,7,5,7,6,7,6,6,6,6,5,7,5,7,5,7,4,7,4,7,4,7,3,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,-11,28,-9,23,-10,19,-9,19,-9,15,-11,13,-10,11,-13,7,-13,6,-16,6,-17,6,-19,5,-21,4,-23,5,-23,5,-25,4,-24,5,-26,9,-23,7,-24,5,-23,6,-23,4,-20,4,-19,2,-18,1,-20,0,-20,-3,-19,-6,-21,-7,-22,-6,-23,-5,-26,-5,-27,-7,-28,-5,-30,-4,-28,-2,-29,0,-30,0,-32,3,-30,5,-29,3,-27,6,-26,4,-25,4,-23,4,-23,3,-22,3,-23,5,-22,5,-19,5,-20,4,-22,4,-22,7,-20,7,-17,7,-17,8,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,10,16,10,19,9,19,7,20,6,21,2,21,-1,21,0,21,-2,21,-4,18,-2,16,-6,16,-3,15,-3,13,-2,8,0,8,3,8,4,7,6,9,7,9,8,8,11,13,8,10,11,10,12,10,15,11,16,11,18,11,19,13,21,14,22,14,20,18,21,18,21,18,19,19,21,19,21,20,21,19,26,18,26,18,27,19,28,19,29,21,30,20,30,20,33,25,35,24,35,27,35,30,36,30,34,34,31,39,30,39,27,41,21,39,18,36,0,0]",1
CSI_DATA,4030,1a:00:00:00:00:00,-36,11,1,0,1,1,1,0,0,0,1,-93,0,11,2,54242877,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6,1,5,2,5,3,4,3,4,4,4,5,4,5,4,6,4,6,4,6,5,6,5,6,5,7,5,6,5,6,5,5,5,5,4,5,4,5,3,5,3,5,2,6,2,7,1,7,1,0,0,8,1,9,1,9,2,9,2,9,2,10,3,9,3,9,3,9,4,9,4,8,5,8,5,7,5,6,4,6,4,6,4,6,4,6,4,6,4,6,4,5,4,5,4,5,5,5,4,4,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,-23,18,-21,18,-20,16,-17,10,-17,9,-18,5,-16,2,-19,-1,-17,-2,-18,-2,-20,-5,-21,-6,-24,-6,-25,-6,-24,-8,-26,-8,-25,-9,-26,-5,-27,-3,-25,-5,-25,-3,-22,-7,-21,-8,-20,-8,-19,-7,-19,-10,-18,-12,-16,-14,-18,-17,-18,-15,-18,-19,-24,-16,-22,-19,-23,-18,-23,-15,-25,-17,-26,-15,-25,-13,-27,-13,-30,-10,-27,-10,-25,-8,-28,-7,-26,-8,-24,-8,-21,-8,-24,-8,-20,-7,-20,-6,-20,-7,-22,-4,-20,-5,-22,-2,-20,-2,-20,-2,-20,1,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,20,8,20,11,16,15,19,12,16,15,14,17,13,16,13,19,9,19,8,17,5,17,6,17,3,16,3,11,3,9,3,7,6,4,8,3,9,3,12,2,12,3,14,4,14,3,14,5,16,0,15,2,18,0,20,0,23,1,25,-1,27,4,27,4,30,4,28,5,30,5,28,5,30,6,31,5,30,6,33,2,33,2,34,3,37,3,38,3,40,2,41,4,43,6,44,7,45,9,44,13,50,15,49,17,44,20,43,21,39,24,36,23,0,0]",1
CSI_DATA,4031,1a:00:00:00:00:00,-36,11,1,0,1,1,1,0,0,0,1,-93,0,11,2,54254722,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,-8,2,-8,1,-7,0,-7,-1,-7,-1,-7,-2,-8,-3,-8,-3,-9,-4,-9,-3,-10,-3,-10,-3,-10,-4,-10,-4,-10,-3,-10,-3,-10,-3,-9,-3,-9,-4,-8,-4,-7,-4,-7,-4,-7,-6,-6,-6,-6,-7,-6,0,0,-8,-7,-8,-8,-8,-8,-8,-9,-8,-9,-8,-9,-8,-10,-7,-10,-7,-11,-6,-10,-6,-11,-5,-10,-4,-10,-4,-9,-4,-9,-4,-9,-4,-8,-4,-8,-4,-8,-4,-9,-3,-9,-3,-9,-3,-9,-2,-8,-2,-8,-1,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31,7,-30,7,-23,5,-22,6,-19,8,-17,9,-13,10,-9,11,-10,12,-10,13,-8,18,-8,19,-8,21,-6,22,-9,21,-8,24,-8,24,-7,25,-9,22,-10,25,-9,22,-10,23,-7,19,-5,17,-6,16,-3,19,-2,20,1,19,2,19,4,22,2,23,3,25,2,26,5,27,2,28,0,29,0,27,-1,29,-4,28,-4,28,-7,29,-4,26,-5,25,-5,23,-7,24,-8,23,-6,22,-7,20,-5,19,-6,20,-6,21,-8,20,-6,18,-8,22,-8,18,-9,18,-11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,-19,-10,-18,-8,-20,-6,-21,-7,-23,-5,-22,0,-22,-2,-22,0,-23,2,-22,3,-21,3,-18,5,-19,7,-15,4,-11,1,-11,0,-10,-2,-9,-3,-8,-5,-8,-7,-11,-9,-12,-9,-14,-9,-13,-11,-14,-12,-12,-13,-13,-14,-13,-16,-14,-20,-14,-19,-18,-18,-18,-20,-21,-20,-22,-19,-22,-18,-22,-20,-22,-22,-22,-20,-22,-22,-20,-24,-20,-25,-21,-24,-23,-27,-23,-28,-25,-28,-26,-30,-27,-30,-31,-31,-33,-34,-34,-33,-34,-32,-37,-26,-39,-28,-43,-26,-44,-18,-41,-15,-42,0,0]",1
CSI_DATA,4032,1a:00:00:00:00:00,-36,11,1,0,1,1,1,0,0,0,1,-93,0,11,2,54272871,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-9,1,-8,1,-7,2,-6,2,-6,3,-5,4,-5,5,-5,6,-5,6,-6,7,-6,7,-6,7,-6,7,-6,7,-6,7,-7,8,-6,6,-6,6,-5,6,-5,6,-4,5,-4,6,-3,6,-2,7,-2,7,-2,8,0,0,-2,9,-2,10,-2,10,-2,10,-3,10,-3,11,-4,10,-4,10,-5,10,-5,10,-5,9,-6,8,-6,8,-5,7,-5,7,-4,7,-4,7,-4,7,-4,7,-5,7,-5,7,-5,6,-6,6,-6,5,-6,5,-6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,18,23,17,17,15,16,15,14,14,9,13,6,15,2,14,1,17,-1,16,-3,21,-3,21,-4,24,-6,23,-5,24,-7,23,-8,24,-6,24,-6,24,-5,24,-6,23,-6,20,-4,20,-4,16,-5,19,-7,17,-7,14,-10,15,-13,18,-15,17,-17,20,-17,20,-16,20,-19,23,-17,24,-16,23,-16,23,-15,25,-14,27,-15,25,-12,25,-11,22,-10,24,-10,23,-6,18,-9,17,-8,20,-7,18,-7,19,-9,20,-8,18,-6,19,-5,20,-3,19,-3,18,-3,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,17,-15,17,-16,16,-16,15,-18,14,-19,13,-19,9,-20,9,-21,9,-21,7,-19,4,-22,4,-18,0,-15,0,-15,0,-10,-1,-8,1,-5,4,-7,7,-8,8,-6,10,-7,12,-9,13,-7,13,-9,11,-8,16,-6,18,-7,17,-5,19,-5,25,-6,24,-7,26,-10,28,-10,26,-11,26,-12,28,-13,25,-11,28,-10,28,-7,29,-8,29,-8,29,-9,32,-9,36,-10,36,-6,36,-9,38,-11,41,-13,43,-17,42,-17,44,-19,46,-24,45,-23,37,-27,40,-28,38,-26,34,0,0]",1
CSI_DATA,4033,1a:00:00:00:00:00,-36,11,1,0,1,1,1,0,0,0,1,-93,0,11,2,54282927,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,7,-4,6,-4,5,-4,4,-5,3,-5,3,-6,3,-7,3,-8,3,-8,2,-8,3,-9,3,-10,3,-9,3,-9,3,-9,3,-9,3,-9,3,-8,3,-8,2,-7,2,-7,1,-7,0,-8,-1,-8,-1,-8,-2,-9,0,0,-2,-10,-2,-10,-2,-11,-2,-11,-1,-11,-1,-12,-1,-12,0,-12,1,-12,1,-12,1,-11,2,-10,2,-10,2,-9,2,-9,1,-9,1,-8,1,-9,1,-9,2,-8,2,-9,2,-8,2,-8,2,-8,3,-7,3,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57,-41,-43,-32,-47,-25,-42,-22,-43,-14,-37,-10,-37,-8,-35,-3,-34,4,-32,7,-35,12,-37,17,-39,19,-39,18,-42,18,-43,23,-49,25,-42,21,-51,22,-44,19,-48,20,-43,16,-36,18,-38,15,-30,18,-29,22,-25,22,-27,30,-23,29,-26,35,-27,38,-27,39,-30,41,-34,46,-37,42,-39,40,-38,45,-39,41,-42,40,-43,36,-44,34,-42,36,-41,27,-41,27,-41,25,-32,23,-30,24,-34,29,-34,27,-34,23,-35,29,-35,21,-37,22,-35,20,-32,17,-34,15,-38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,-36,16,-36,19,-31,23,-34,29,-37,32,-31,34,-31,32,-30,38,-25,36,-24,35,-19,35,-11,36,-9,33,-7,22,-6,21,-5,14,-10,11,-16,7,-18,6,-20,8,-22,9,-29,9,-29,8,-27,8,-31,4,-31,3,-35,0,-39,2,-39,0,-48,1,-45,-1,-59,10,-67,7,-59,12,-57,12,-62,13,-57,7,-55,7,-58,2,-62,-1,-64,-1,-65,-3,-72,-1,-70,-2,-79,-4,-78,-2,-84,2,-89,4,-93,5,-90,13,-94,14,-97,23,-102,25,-89,32,-93,39,-85,31,-84,0,0]",1
CSI_DATA,4034,1a:00:00:00:00:00,-36,11,1,0,1,1,1,0,0,0,1,-93,0,11,2,54292885,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-4,8,-3,7,-1,7,-1,6,0,6,1,7,2,6,2,7,3,7,3,8,4,8,3,8,4,9,4,9,3,9,3,9,2,9,2,8,3,7,3,7,3,6,3,6,4,5,5,5,6,5,6,5,0,0,7,6,8,6,8,6,8,7,8,7,8,8,7,8,7,9,6,9,6,9,5,9,5,9,4,8,4,8,4,7,4,7,4,7,4,7,4,7,3,7,3,7,2,7,2,7,2,7,1,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31,-1,23,-4,21,-4,20,-5,17,-7,15,-9,14,-8,13,-13,11,-13,12,-17,11,-17,10,-21,10,-19,12,-20,12,-22,13,-21,12,-24,13,-23,14,-22,14,-21,13,-20,10,-19,11,-18,8,-18,5,-19,5,-20,4,-18,4,-20,0,-21,2,-22,2,-26,3,-27,2,-28,5,-30,3,-29,5,-29,4,-29,9,-31,10,-28,14,-27,12,-25,13,-23,10,-23,9,-21,10,-21,10,-19,9,-19,8,-19,11,-18,10,-20,11,-18,10,-18,12,-19,13,-14,13,-14,12,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,7,20,5,22,4,22,2,23,2,22,-1,22,-4,20,-5,22,-8,21,-9,19,-9,18,-9,17,-10,13,-7,12,-5,10,-3,11,0,9,2,8,2,10,7,12,5,11,6,16,5,14,7,13,9,14,9,13,12,16,13,16,16,17,15,18,18,20,16,22,16,23,16,26,14,26,15,25,15,23,15,23,18,24,21,26,19,26,22,27,23,28,26,26,27,32,24,32,25,33,27,37,27,37,24,40,25,43,21,44,16,45,16,44,12,45,9,43,0,0]",1
