type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data,class
CSI_DATA,25756,1a:00:00:00:00:00,-49,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,342703215,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-7,-4,-7,-4,-8,-5,-9,-6,-9,-7,-9,-8,-9,-9,-9,-10,-8,-11,-7,-12,-6,-12,-5,-11,-4,-10,-4,-9,-3,-7,-4,-6,-5,-4,-6,-3,-6,-2,-7,-2,-8,-1,-8,-1,-9,0,-9,1,-9,2,-9,3,0,0,-11,4,-11,5,-12,5,-12,6,-13,5,-13,5,-13,5,-13,5,-12,5,-11,5,-10,6,-10,6,-9,6,-8,7,-8,8,-7,8,-7,9,-7,10,-7,11,-7,11,-8,12,-8,12,-9,12,-9,12,-10,11,-10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,21,-16,28,-26,28,-22,26,-30,24,-27,31,-39,33,-41,36,-45,37,-51,28,-63,30,-75,25,-78,19,-79,18,-73,1,-72,10,-57,5,-53,-2,-46,3,-32,13,-25,14,-17,20,-25,29,-23,37,-19,40,-18,42,-17,44,-11,48,-5,49,-6,49,-5,64,4,68,-5,66,9,75,-1,77,-2,80,3,75,4,75,-3,76,9,84,3,71,6,60,10,60,18,65,25,59,34,50,37,50,39,55,45,50,47,50,51,59,45,67,49,65,52,67,42,68,40,78,35,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,8,28,0,21,-7,14,-4,11,-4,9,-2,8,-8,10,-5,14,-4,16,-6,17,-5,17,-8,20,-9,19,-7,14,-15,23,-18,26,-20,29,-13,26,-19,23,-32,36,-36,23,-28,29,-39,24,-47,25,-35,14,-33,11,-37,12,-26,24,-19,22,-19,28,-20,34,-26,26,-26,27,-23,32,-29,28,-31,28,-29,32,-17,18,-21,20,-15,18,-7,22,0,19,-8,33,-1,29,15,31,7,31,-1,33,2,40,-10,34,-8,34,-9,35,-13,37,-25,22,-26,26,-28,10,-28,10,0,0]",0
CSI_DATA,25757,1a:00:00:00:00:00,-49,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,342713173,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-2,-7,-2,-8,-1,-9,-1,-10,0,-11,1,-12,1,-13,3,-13,4,-13,5,-12,6,-12,6,-10,6,-9,5,-8,3,-7,2,-6,0,-6,-1,-6,-3,-6,-3,-7,-4,-7,-5,-7,-5,-7,-6,-7,-7,-7,-8,-6,0,0,-10,-6,-11,-7,-12,-7,-12,-7,-12,-7,-12,-8,-12,-8,-12,-8,-11,-8,-11,-7,-11,-6,-11,-5,-11,-4,-11,-3,-11,-2,-12,-1,-12,-1,-13,0,-13,0,-14,0,-15,-1,-15,-1,-15,-1,-15,-1,-16,-3,-15,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,-2,-28,-3,-36,-4,-38,-4,-43,-16,-49,-11,-45,-22,-57,-21,-57,-28,-54,-38,-56,-32,-54,-51,-60,-49,-48,-57,-52,-58,-41,-55,-35,-49,-25,-44,-25,-35,-32,-21,-30,-17,-36,-10,-38,-8,-39,-2,-42,-3,-45,8,-50,1,-45,13,-50,20,-52,29,-51,27,-53,34,-61,36,-58,44,-61,36,-61,44,-71,32,-68,42,-72,39,-63,39,-58,33,-52,40,-53,47,-42,45,-43,39,-39,62,-41,58,-36,58,-30,67,-29,65,-33,76,-42,75,-37,76,-39,78,-42,74,-55,74,-52,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,22,-11,12,-15,5,-16,5,-14,2,-15,2,-14,5,-15,-2,-13,3,-12,4,-11,6,-16,2,-21,-4,-25,7,-26,4,-25,0,-28,6,-33,3,-37,5,-39,-3,-43,-3,-36,-6,-45,-13,-46,-13,-45,-20,-40,-16,-37,-17,-28,-7,-32,-6,-38,-6,-37,-5,-37,-4,-45,-6,-40,-4,-40,-2,-35,-3,-41,-8,-36,-1,-35,-8,-27,-3,-30,3,-29,5,-27,8,-24,17,-31,8,-25,5,-35,19,-26,25,-29,24,-30,20,-44,21,-36,8,-43,6,-37,5,-40,1,-35,-18,-25,-19,0,0]",0
CSI_DATA,25758,1a:00:00:00:00:00,-49,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,342733159,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,7,2,8,2,9,2,10,1,11,0,12,-1,12,-2,13,-3,12,-4,12,-4,11,-5,9,-4,8,-3,6,-1,6,0,5,2,5,3,5,4,5,5,5,5,5,6,5,7,4,8,4,8,3,0,0,10,3,11,3,12,3,13,4,12,4,13,4,12,4,12,4,12,4,11,3,11,2,11,2,11,1,11,0,11,-1,11,-2,11,-3,12,-4,12,-4,12,-4,13,-4,14,-4,15,-3,14,-3,15,-2,14,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,-19,31,-9,26,-5,38,-10,40,-10,43,-5,50,-2,58,-4,58,6,69,10,66,17,70,21,74,26,67,26,61,31,63,39,42,38,41,25,26,16,31,9,25,5,27,-9,29,-19,32,-10,39,-16,39,-27,42,-28,38,-28,34,-39,37,-49,35,-45,37,-55,40,-58,33,-65,42,-65,40,-72,38,-68,46,-70,40,-61,36,-59,35,-55,33,-57,24,-57,9,-63,15,-60,3,-65,13,-67,1,-72,-7,-61,-11,-74,-12,-78,-9,-76,-3,-83,1,-88,0,-87,7,-86,15,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-20,14,-16,14,-15,16,-10,16,1,15,-10,9,-2,12,1,11,-10,14,-10,11,-4,11,-10,15,-8,18,-6,26,-14,20,-14,29,-18,34,-9,37,-16,39,-11,41,-6,47,-4,46,1,39,-2,45,8,37,2,35,9,37,6,28,5,36,-3,32,-4,34,-2,34,-8,39,-11,41,-6,42,-6,40,-3,33,0,35,-1,24,-11,14,-12,19,-6,15,-14,17,-27,18,-30,25,-22,13,-21,11,-31,28,-28,26,-24,29,-22,30,-25,31,-19,39,-8,30,-5,29,-1,32,13,0,0]",0
CSI_DATA,25759,1a:00:00:00:00:00,-49,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,342743173,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-7,2,-8,2,-9,2,-10,1,-11,1,-12,0,-13,0,-13,-2,-14,-3,-13,-4,-13,-5,-11,-5,-10,-5,-8,-4,-7,-3,-7,-2,-6,0,-6,1,-6,2,-7,3,-7,4,-7,5,-6,5,-6,6,-6,7,-5,8,0,0,-6,10,-6,11,-6,11,-6,12,-6,12,-7,12,-7,12,-7,11,-6,11,-6,11,-5,11,-4,10,-3,10,-2,11,-2,11,-1,11,0,12,1,12,1,13,1,13,1,14,0,14,0,15,0,14,-2,15,-3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,11,23,-3,35,-2,33,-5,40,-9,43,-3,38,-15,54,-16,60,-9,70,-20,62,-26,67,-37,69,-33,59,-45,59,-38,52,-41,44,-31,34,-31,36,-28,28,-5,35,-1,30,0,34,12,44,12,36,19,41,16,47,25,44,34,37,34,44,36,43,44,48,48,55,58,47,57,56,60,64,58,51,55,66,45,54,51,55,42,48,50,50,45,44,55,36,54,36,60,24,58,25,74,22,68,17,71,11,75,16,76,24,80,21,82,27,82,29,78,36,73,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,12,10,16,11,10,15,11,11,11,14,4,16,3,16,8,10,0,10,10,8,14,12,13,18,11,14,11,26,16,30,16,26,10,32,12,31,10,42,12,36,7,45,7,47,-3,39,-7,42,-8,47,-5,39,-4,36,3,30,7,34,0,28,11,34,11,40,15,42,4,45,6,38,10,37,6,37,3,35,8,27,9,22,9,19,9,22,11,16,27,15,29,6,27,15,22,24,22,26,24,23,26,43,27,29,13,34,9,28,4,33,7,32,-15,24,0,0]",0
CSI_DATA,25760,1a:00:00:00:00:00,-49,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,342763161,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,5,-5,5,-5,6,-6,7,-6,9,-6,10,-5,11,-5,12,-4,12,-3,12,-2,12,-1,11,0,10,0,8,0,7,-1,6,-2,4,-3,4,-4,3,-5,4,-6,3,-7,3,-8,3,-8,2,-9,2,-10,1,-10,0,0,0,-12,0,-13,0,-13,0,-14,0,-14,1,-15,1,-14,1,-14,0,-13,0,-13,-1,-12,-1,-12,-2,-12,-3,-11,-4,-11,-5,-11,-6,-12,-6,-11,-7,-12,-7,-13,-7,-13,-7,-14,-7,-14,-6,-14,-5,-15,-4,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,-20,-16,-24,-18,-31,-17,-27,-15,-40,-15,-39,-13,-47,-7,-55,-13,-62,-9,-63,-7,-68,-5,-63,-1,-67,8,-74,17,-65,13,-63,30,-56,17,-47,12,-37,-1,-34,-5,-31,-9,-34,-19,-30,-22,-26,-28,-38,-36,-37,-32,-35,-38,-27,-55,-28,-48,-29,-52,-21,-64,-32,-63,-27,-70,-32,-74,-41,-68,-31,-68,-31,-82,-37,-70,-37,-74,-33,-58,-32,-61,-23,-61,-19,-68,-14,-66,-7,-63,0,-65,-1,-71,4,-65,14,-69,7,-78,16,-77,13,-82,14,-85,6,-79,0,-84,-3,-90,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,1,-27,-3,-18,-4,-16,-7,-13,-7,-17,-6,-9,-9,-15,-11,-11,-10,-16,-5,-16,-10,-13,-9,-13,-3,-18,-16,-14,-16,-21,-15,-29,-22,-33,-24,-31,-26,-25,-23,-29,-26,-33,-32,-20,-36,-22,-36,-20,-48,-17,-40,-14,-41,-15,-37,-15,-28,-16,-22,-17,-33,-22,-28,-22,-25,-24,-36,-21,-34,-29,-40,-23,-37,-16,-26,-12,-25,-15,-22,-17,-18,-21,-14,-22,-8,-27,-14,-28,-10,-22,6,-23,1,-35,-10,-40,-5,-37,-26,-27,-18,-36,-19,-31,-25,-21,-24,-21,-30,-3,-21,-3,-18,0,0]",0
CSI_DATA,25761,1a:00:00:00:00:00,-49,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,342773166,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,5,6,5,7,5,8,5,9,4,10,3,11,2,12,2,12,1,12,0,11,-1,9,-1,8,0,7,1,5,2,4,3,4,4,4,5,4,6,4,6,3,7,3,8,2,8,2,9,1,0,0,11,0,11,0,12,0,13,0,13,0,13,1,13,1,12,1,12,1,11,1,11,-1,11,-1,10,-2,10,-3,10,-4,10,-4,10,-5,11,-6,11,-6,12,-6,12,-6,13,-6,13,-6,13,-5,14,-4,14,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-13,22,-17,31,-11,21,-20,37,-16,36,-16,43,-26,50,-13,60,-21,59,-9,74,-11,78,-3,73,-5,69,8,71,13,66,18,59,15,43,14,43,6,36,3,33,-7,31,-13,33,-24,30,-21,35,-27,32,-35,28,-35,30,-43,27,-54,26,-49,19,-52,30,-54,32,-72,26,-64,34,-78,34,-82,34,-74,33,-76,34,-73,34,-64,21,-63,21,-60,20,-61,11,-65,8,-69,5,-60,-4,-70,-11,-80,-10,-66,-11,-71,-15,-87,-12,-81,-3,-87,1,-88,-2,-89,5,-88,10,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-16,-6,-23,4,-14,8,-14,3,-13,7,-13,9,-12,-1,-15,11,-17,4,-10,4,-20,10,-10,14,-26,10,-20,13,-17,6,-25,16,-29,24,-30,25,-28,27,-34,29,-36,29,-35,34,-32,40,-28,36,-26,50,-25,33,-17,31,-19,21,-22,30,-24,17,-23,27,-30,23,-32,34,-35,28,-31,31,-24,25,-19,27,-21,22,-29,25,-12,11,-27,17,-22,14,-30,6,-22,0,-30,12,-44,-4,-40,0,-37,-2,-36,1,-39,14,-40,13,-34,23,-33,30,-28,18,-25,22,-8,22,-1,0,0]",0
CSI_DATA,25762,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,342783175,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-5,4,-6,4,-7,5,-8,5,-9,5,-10,5,-11,5,-12,4,-13,3,-13,2,-13,1,-12,0,-11,0,-9,0,-8,0,-7,1,-5,2,-5,4,-4,5,-4,6,-4,6,-4,7,-3,7,-3,8,-2,8,-1,9,0,0,-1,11,0,12,0,12,0,13,0,13,0,13,-1,13,-1,13,-1,12,0,12,1,11,1,11,2,10,3,10,4,10,4,10,5,10,6,10,6,11,6,11,6,12,6,12,6,13,5,13,5,14,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,19,20,19,25,17,32,16,32,16,41,16,40,19,55,19,51,12,62,13,67,0,72,6,66,-5,70,-14,68,-12,60,-20,59,-19,49,-7,44,-7,38,9,35,11,30,25,29,28,30,18,30,38,33,37,34,41,20,42,24,48,23,61,22,60,27,56,16,73,28,70,24,81,22,72,28,70,32,69,26,69,24,51,15,60,22,64,16,60,7,66,2,65,-4,69,0,63,-16,72,-16,70,-13,76,-12,72,-14,81,-14,84,-8,90,-11,83,-3,80,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,-6,22,-3,14,1,21,4,15,0,12,8,7,4,5,9,8,4,10,4,19,4,13,10,16,8,18,7,21,14,22,15,26,20,24,19,32,26,27,26,27,30,31,34,23,30,21,37,20,38,19,38,21,31,19,24,15,24,19,16,24,26,28,22,21,23,20,32,30,28,27,32,23,25,18,22,21,22,21,24,19,17,16,5,26,10,20,1,29,2,19,6,31,0,29,2,30,7,29,3,31,16,34,17,28,26,22,21,22,25,12,28,-2,26,0,0]",0
CSI_DATA,25763,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,342803167,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,2,-6,3,-7,4,-7,5,-8,6,-8,7,-9,8,-9,9,-8,10,-8,10,-7,11,-6,10,-5,9,-4,8,-4,6,-3,5,-4,3,-5,2,-6,2,-7,2,-8,1,-8,1,-9,0,-9,-1,-9,-1,-10,-2,-10,0,0,-3,-12,-4,-12,-4,-13,-4,-14,-4,-14,-4,-14,-3,-14,-3,-14,-3,-13,-3,-12,-4,-12,-5,-11,-5,-11,-6,-10,-7,-10,-7,-10,-8,-10,-9,-10,-9,-10,-9,-11,-10,-12,-9,-12,-9,-13,-9,-13,-8,-14,-7,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,-11,-28,-13,-20,-19,-28,-24,-29,-26,-25,-35,-27,-38,-33,-42,-32,-50,-25,-49,-31,-55,-29,-60,-27,-62,-21,-64,-13,-65,0,-66,-6,-57,-5,-43,-6,-39,-13,-37,-14,-27,-15,-21,-27,-23,-35,-20,-43,-17,-39,-13,-53,-19,-46,-16,-45,-8,-57,-3,-59,-6,-69,-7,-70,-1,-74,-2,-81,0,-75,-1,-78,-6,-78,-8,-78,0,-71,2,-66,-8,-62,2,-59,1,-54,13,-60,15,-56,19,-71,24,-60,30,-65,30,-69,25,-62,34,-74,37,-72,33,-84,28,-79,30,-80,19,-81,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,17,-18,3,-17,5,-20,6,-13,-3,-18,-6,-16,-2,-9,0,-13,-5,-18,-3,-16,-5,-19,-6,-20,0,-19,2,-32,3,-29,-8,-29,-9,-28,-7,-36,-9,-39,-19,-37,-21,-41,-20,-41,-23,-41,-28,-29,-26,-36,-23,-26,-23,-28,-19,-30,-16,-33,-20,-36,-10,-37,-17,-40,-14,-39,-7,-45,-11,-38,-14,-36,-20,-27,-20,-34,-16,-25,-5,-26,-7,-18,-11,-24,-2,-24,5,-18,9,-25,-2,-33,6,-32,20,-33,6,-36,9,-32,0,-31,-5,-33,-7,-33,-23,-27,-15,-20,-13,-9,-17,0,0]",0
CSI_DATA,25764,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,342813162,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,1,7,2,8,3,9,4,9,4,9,6,9,7,9,8,8,8,7,9,6,8,5,8,5,7,4,5,4,4,4,2,5,1,6,0,7,0,7,-1,8,-1,8,-2,8,-3,8,-4,8,-5,0,0,9,-6,10,-7,10,-7,11,-8,11,-7,12,-7,12,-7,11,-7,11,-6,10,-6,9,-7,8,-7,8,-8,7,-8,7,-9,6,-10,6,-11,6,-11,6,-11,7,-12,7,-12,8,-12,8,-13,9,-12,10,-12,10,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-24,12,-23,9,-32,8,-32,20,-38,23,-38,16,-40,32,-49,30,-40,45,-48,43,-49,46,-51,63,-51,63,-36,61,-37,63,-27,58,-22,41,-23,44,-14,31,-23,21,-29,17,-36,12,-43,8,-42,4,-47,9,-51,5,-48,5,-55,-6,-61,-14,-56,-14,-66,-15,-66,-21,-70,-34,-70,-23,-77,-23,-72,-21,-72,-19,-73,-17,-81,-21,-69,-14,-60,-20,-69,-23,-68,-29,-62,-32,-58,-39,-54,-37,-52,-45,-56,-49,-58,-51,-60,-49,-61,-58,-64,-51,-70,-45,-68,-52,-71,-44,-70,-38,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,-8,-20,-9,-16,-11,-10,-13,-8,-11,1,-19,-5,-18,-5,-15,-7,-12,-7,-12,-4,-20,-5,-22,-11,-22,-6,-29,-11,-21,-10,-25,-8,-30,-5,-38,-5,-35,1,-41,-5,-46,-4,-46,1,-48,10,-54,13,-39,7,-49,11,-40,12,-33,6,-27,7,-33,-3,-32,0,-38,-6,-38,1,-42,-9,-36,-4,-39,0,-41,2,-37,6,-33,-5,-31,0,-26,-6,-17,-16,-24,-14,-21,-15,-35,-31,-25,-30,-21,-25,-25,-24,-33,-20,-30,-14,-35,-14,-29,-13,-32,14,-32,2,-32,11,-25,11,-20,0,0]",0
CSI_DATA,25765,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,342823173,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-2,5,-3,6,-3,7,-4,7,-5,8,-6,9,-7,8,-8,8,-9,8,-10,7,-11,6,-10,5,-9,4,-8,4,-7,4,-5,4,-4,4,-3,5,-2,6,-1,7,-1,7,-1,8,0,8,1,8,1,8,2,9,0,0,4,10,4,10,5,11,5,12,5,12,5,13,4,12,4,12,4,12,4,11,5,10,5,9,6,9,6,8,7,8,8,8,8,8,9,8,10,8,9,8,10,9,10,10,10,10,9,10,9,12,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,13,17,3,16,22,21,19,27,21,37,33,26,33,38,36,27,42,35,48,41,54,32,63,25,60,24,65,19,66,16,66,10,63,8,50,4,40,17,35,19,25,29,23,36,15,33,22,39,19,41,19,46,13,46,7,50,9,52,-2,67,0,64,8,68,4,73,-7,77,-5,72,-3,85,-2,85,4,73,-2,79,6,69,4,63,-1,63,-5,65,-21,69,-17,60,-22,68,-22,62,-32,63,-31,65,-38,73,-33,72,-36,75,-33,76,-33,85,-25,85,-21,88,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-16,8,-18,20,-11,13,-7,16,-4,14,4,15,-3,13,3,12,2,15,3,19,2,18,-8,20,-5,20,-7,24,-7,25,-2,38,0,32,-3,38,4,35,13,46,12,45,6,42,20,54,26,35,21,39,27,33,27,34,17,27,17,32,10,42,7,40,1,45,4,41,5,42,5,29,13,33,7,33,11,32,8,35,14,34,0,22,-4,25,-10,23,-2,23,-14,27,4,26,-8,33,-18,35,-11,31,-19,35,-14,32,0,35,4,32,10,38,11,22,17,19,22,0,0]",0
