0.4086873233318329, 1
0.7949139475822449, 1
0.7994678020477295, 1
0.8187116980552673, 1
0.8147963285446167, 1
0.8244593739509583, 1
0.8212482333183289, 1
0.8207736015319824, 1
0.8181739449501038, 1
0.7693638801574707, 1
0.8068870902061462, 1
0.7540740966796875, 1
0.7763508558273315, 1
0.7651452422142029, 1
0.7036882042884827, 1
0.6581393480300903, 1
0.6487792730331421, 1
0.7865169644355774, 1
0.8364397883415222, 1
0.9637946486473083, 1
0.9637997150421143, 1
0.9638479948043823, 1
0.9636906981468201, 1
0.9611988663673401, 1
0.5919904112815857, 1
0.44398340582847595, 1
0.4742092192173004, 1
0.7762181758880615, 1
0.6053255200386047, 1
0.6459992527961731, 1
0.7108290195465088, 1
0.6858869791030884, 1
0.7644231915473938, 1
0.7989660501480103, 1
0.8218600749969482, 1
