0.8245636224746704, 1
0.8245636224746704, 1
0.8245636224746704, 1
0.8246395587921143, 1
0.8246395587921143, 1
0.8246395587921143, 1
0.8245994448661804, 1
0.8245994448661804, 1
0.8245994448661804, 1
0.824672281742096, 1
0.824672281742096, 1
0.8021382093429565, 1
0.8021382093429565, 1
0.8021382093429565, 1
0.7155038118362427, 1
0.7155038118362427, 1
0.8169426918029785, 1
0.8169426918029785, 1
0.8169426918029785, 1
0.8072200417518616, 1
0.8072200417518616, 1
0.8072200417518616, 1
0.8157219886779785, 1
0.8157219886779785, 1
0.8066836595535278, 1
0.8066836595535278, 1
0.8066836595535278, 1
0.8163887858390808, 1
